,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
2281,article,webmd.com,https://www.webmd.com/lung/news/20200506/gay-blood-donors-eager-to-help-but-face-barriers,"Gay Blood Donors: Eager to Help, but Face Barriers","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2282,article,webmd.com,https://www.webmd.com/lung/news/20200508/stars-read-to-kids-during-the-coronavirus-pandemic,Stars Read to Kids During the Coronavirus Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2283,article,webmd.com,https://www.webmd.com/lung/news/20200508/will-warmer-temps-help-contain-coronavirus,Will Warmer Temps Help Contain Coronavirus?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2284,article,webmd.com,https://www.webmd.com/lung/news/20200508/texas-gov-frees-jailed-salon-owner,Texas Gov. Frees Jailed Salon Owner,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2285,article,webmd.com,https://www.webmd.com/lung/news/20200508/illness-in-dozens-of-children-may-be-tied-to-covid,Illness in Dozens of Children May Be Tied to COVID,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2286,article,webmd.com,https://www.webmd.com/lung/news/20200508/a-trump-valet-tests-positive-for-covid-19,A Trump Valet Tests Positive for COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2287,article,webmd.com,https://www.webmd.com/lung/news/20200508/med-students-arent-prepared-for-virtual-clinical-exams,COMMENTARY: Med Students Aren't Prepared for Virtual Clinical Exams,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2288,article,webmd.com,https://www.webmd.com/lung/news/20200508/mental-health-emerging-crisis-of-covid-pandemic,Mental Health an Emerging Crisis of COVID Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2289,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-and-psychosis-is-there-a-link,COVID-19 and Psychosis: Is There a Link?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2290,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-daily-be-wary-of-new-treatments-hcw-infections,"COVID-19 Daily: Be Wary of New Treatments, HCW Infections","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2291,article,webmd.com,https://www.webmd.com/lung/news/20200508/the-element-of-surprise-how-covid-19-has-unveiled-a-tale-of-two-americas,COMMENTARY: The Element of Surprise: How COVID-19 Has Unveiled a Tale of Two Americas,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2292,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-positive-a-physicians-diary,COMMENTARY: COVID-Positive: A Physician's Diary,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2293,article,webmd.com,https://www.webmd.com/lung/news/20200508/children-with-kawasaki-like-disease-positive-for-covid-19,Children With Kawasaki-Like Disease Positive for COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2294,article,webmd.com,https://www.webmd.com/lung/news/20200508/operation-quack-hack-fda-moves-to-stop-fraudulent-covid-19-products,Operation Quack Hack: FDA Targets Fraudulent COVID-19 Products,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2295,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-dermatologic-manifestations-more-than-just-a-footprint,COMMENTARY: COVID-19 Dermatologic Manifestations: More Than a Footprint,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2296,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-how-to-recognize-and-manage-kawasaki-like-syndrome,COVID-19: How to Recognize and Manage Kawasaki-like Syndrome,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2297,article,webmd.com,https://www.webmd.com/lung/news/20200508/cardio-covid-amal-mattu-on-covid-19-and-matters-of-the-heart,COMMENTARY: 'Cardio-COVID': Amal Mattu on COVID-19 and Matters of the Heart,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2298,article,webmd.com,https://www.webmd.com/lung/news/20200508/covid-19-in-ice-facilities-could-overwhelm-local-icus-study-finds,COVID-19 in ICE Facilities Could Overwhelm Local ICUs,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2299,article,webmd.com,https://www.webmd.com/lung/news/20200508/trending-clinical-topic-covid-toes,Trending Clinical Topic: COVID Toes,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2300,article,webmd.com,https://www.webmd.com/lung/news/20200508/med-schools-bringing-back-students-flooded-with-applicants,"Med Schools Bringing Back Students, Flooded With Applicants","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2301,article,webmd.com,https://www.webmd.com/digestive-disorders/news/20200506/justice-ginsberg-joins-court-call-from-hospital,Justice Ginsberg Joins Court Call from Hospital,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2302,article,webmd.com,https://www.webmd.com/lung/news/20200506/nurse-shares-sweet-story-after-front-line-shift,Nurse Shares Sweet Story After Front-Line Shift,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2303,article,webmd.com,https://www.webmd.com/lung/news/20200506/turning-patients-prone-helps-fight-covid-19,Turning Patients Prone Helps Fight COVID-19,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2304,article,webmd.com,https://www.webmd.com/lung/news/20200506/why-are--minorities-hardest-hit-by-covid-19,Why Are Minorities Hardest Hit By COVID-19?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2305,article,webmd.com,https://www.webmd.com/lung/news/20200506/expert-warns-u-s-might-not-lower-covid-19-infection-rate,Warning: U.S. May Not Lower COVID-19 Infections,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2306,article,webmd.com,https://www.webmd.com/lung/news/20200501/best-ways-to-help-kids-through-the-pandemic,Best Ways to Help Kids Through the Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2307,article,webmd.com,https://www.webmd.com/lung/news/20200504/--annual_covid-19-vaccine-may-be-necessary,Annual COVID-19 Vaccine May Be Necessary,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2308,article,webmd.com,https://www.webmd.com/lung/news/20200504/cuddling-brings-two-minds-together-study-reveals,"Cuddling Brings Two Minds Together, Study Reveals","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2309,article,webmd.com,https://www.webmd.com/lung/news/20200504/running-without-risk-during-the-pandemic,Running Without Risk During the Pandemic,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2310,article,webmd.com,https://www.webmd.com/lung/news/20200504/what-is-contact-tracing-and-how-does-it-work,What Is 'Contact Tracing' and How Does it Work?,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2311,article,webmd.com,https://www.webmd.com/lung/news/20200503/covid-19-daily-new-study-tracks-us-response-hospital-inequities,"COVID-19 Daily: New Study Tracks US Response, Hospital Inequities","""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2312,article,webmd.com,https://www.webmd.com/lung/news/20200502/virtual-march-demands-immediate-federal-action-on-ppe,Virtual March' Demands Immediate Federal Action on PPE,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
2313,article,webmd.com,https://www.webmd.com/lung/news/20200502/rural-hospitals-prepare-for-two-vastly-different-scenarios,Rural Hospitals Prepare for Two Vastly Different Scenarios,"""Access denied | www.webmd.com used Cloudflare to restrict access""",this website is using a security service to protect itself from online attacks .. ,,,""""""
